Little Secrets,Little Secrets,"Treu, Blair"
Little Shop of Horrors,Little Shop of Horrors,"Oz, Frank"
Little Voice,Little Voice,"Herman, Mark"
Little White Lies,Les petits mouchoirs,"Canet, Guillaume"
Little Women,Little Women,"Armstrong, Gillian"
Littlerock,Littlerock,"Ott, Mike"
Liv & Ingmar,Liv & Ingmar,"Akolkar, Dheeraj"
Live by Night,Live by Night,"Affleck, Ben"
"Live Fast, Die Young","Live Fast, Die Young","Chey, Timothy A."
Live Flesh,Carne trémula,"Almodóvar, Pedro"
Live Free or Die,,
Live Free or Die Hard,Live Free or Die Hard,"Wiseman, Len"
Live Nude Girls Unite,Live Nude Girls Unite!,"Funari, Vicky_>, <Person id:0703300[http] name:_Query, Julia"
Live-In Maid,Cama adentro,"Gaggero, Jorge"
Living in Emergency,Living in Emergency,"Hopkins, Mark N."
Living in Oblivion,Living in Oblivion,"DiCillo, Tom"
Living Life,Living Life,"Harris, Jesse"
Living Out Loud,Living Out Loud,"LaGravenese, Richard"
"Lo and Behold, Reveries of the Connected World","Lo and Behold, Reveries of the Connected World","Herzog, Werner"
Loaded Weapon 1,Loaded Weapon 1,"Quintano, Gene"
Local Color,Local Color,"Gallo, George"
Local Hero,Local Hero,"Forsyth, Bill"
Lock Up,Lock Up,"Flynn, John"
"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels","Ritchie, Guy"
Lockdown,Half Past Dead,"Paul, Don Michael"
Locke,Locke,"Knight, Steven"
Lockout,Lockout,"Mather, James_>, <Person id:1908892[http] name:_Leger, Stephen St."
Logan,Logan,"Mangold, James"
Logan Lucky,Logan Lucky,"Soderbergh, Steven"
Loggerheads,Loggerheads,"Kirkman, Tim"
Loins of Punjab Presents,Loins of Punjab Presents,"Acharya, Manish"
Lola,LOL,"Azuelos, Lisa"
Lola Montes,Lola Montès,"Ophüls, Max"
Lola Versus,Lola Versus,"Wein, Daryl"
Lolita,Lolita,"Kubrick, Stanley"
Lolo,Lolo,"Delpy, Julie"
London Boulevard,London Boulevard,"Monahan, William"
London Dreams,London Dreams,"Shah, Vipul Amrutlal"
London Has Fallen,London Has Fallen,"Najafi, Babak"
Lone Star,Lone Star,"Sayles, John"
Lone Survivor,Lone Survivor,"Berg, Peter"
Lone Wolf McQuade,Lone Wolf McQuade,"Carver, Steve"
Lonely Hearts,Lonely Hearts,"Robinson, Todd"
Lonesome Jim,Lonesome Jim,"Buscemi, Steve"
Long Night's Journey into Day,Long Night's Journey Into Day,"Hoffmann, Deborah_>, <Person id:0717266[http] name:_Reid, Frances"
Long Shot: The Kevin Laue Story,Long Shot: The Kevin Laue Story,"Martin, Franklin"
Long Strange Trip: The Untold Story of the Grateful Dea,,
Look,Look,"Rifkin, Adam"
Look at Me,Look at Me,"Glidewell, Alesia"
Look Both Ways,Look Both Ways,"Watt, Sarah"
Look Who's Talking,Look Who's Talking,"Heckerling, Amy"
Look Who's Talking Now,Look Who's Talking Now,"Ropelewski, Tom"
Look Who's Talking Too,Look Who's Talking Too,"Heckerling, Amy"
Looker,Looker,"Crichton, Michael"
Lookin' To Get Out,Lookin' to Get Out,"Ashby, Hal"
Looking for an Echo,Looking for an Echo,"Davidson, Martin"
Looking for an Icon,Looking for an Icon,"Krijgsman, Maaik_>, <Person id:0690787[http] name:_Pool, Hans"
Looking for Cheyenne,Oublier Cheyenne,"Minetto, Valérie"
Looking for Comedy in the Muslim World,Looking for Comedy in the Muslim World,"Brooks, Albert"
Looking for Eric,Looking for Eric,"Loach, Ken"
Looking for Kitty,Looking for Kitty,"Burns, Edward"
Looking for Palladin,Looking for Palladin,"Krakowski, Andrzej"
Looking for Richard,Looking for Richard,"Pacino, Al"
Looney Tunes: Back in Action,Looney Tunes: Back in Action,"Dante, Joe"
Looper,Looper,"Johnson, Rian"
Loosies,Loosies,"Corrente, Michael"
Lord of Illusions,Lord of Illusions,"Barker, Clive"
Lord of the Flies,Lord of the Flies,"Hook, Harry"
Lord of War,Lord of War,"Niccol, Andrew"
"Lord, Save Us from Your Followers","Lord, Save Us from Your Followers","Merchant, Dan"
Lords of Dogtown,Lords of Dogtown,"Hardwicke, Catherine"
Lore,Lore,"Martin, Darnell_>, <Person id:0942869[http] name:_Wright, Thomas J."
Loren Cass,Loren Cass,"Fuller, Chris"
Lorenzo's Oil,Lorenzo's Oil,"Miller, George"
Lorna's Silence,Le silence de Lorna,"Dardenne, Jean-Pierre_>, <Person id:0201095[http] name:_Dardenne, Luc"
Los Muertos,The Pastor,"Aguilar, Paco_>, <Person id:0248373[http] name:_Echavarria, Hector"
Los sures,Los Sures,"Echeverria, Diego"
Loser,Loser,"Heckerling, Amy"
Losing Isaiah,Losing Isaiah,"Gyllenhaal, Stephen"
Lost and Delirious,Lost and Delirious,"Pool, Léa"
Lost and Found,Big Fat Liar,"Levy, Shawn"
Lost and Found in Armenia,Lost and Found in Armenia,"Kirakosian, Gor"
Lost and Love,Shi gu,"Peng, Sanyuan"
Lost Bohemai,Lost Bohemia,"Astor, Josef"
Lost Boys of Sudan,Lost Boys of Sudan,"Mylan, Megan_>, <Person id:0791556[http] name:_Shenk, Jon"
Lost Embrace,El abrazo partido,"Burman, Daniel"
Lost Highway,Lost Highway,"Lynch, David"
Lost in America,Lost in America,"Brooks, Albert"
Lost in Beijing,Pingguo,"Li, Yu"
Lost in Hong Kong,Gang jiong,"Xu, Zheng"
Lost in La Mancha,Lost in La Mancha,"Fulton, Keith_>, <Person id:0672492[http] name:_Pepe, Louis"
Lost in Paris,Paris pieds nus,"Abel, Dominique_>, <Person id:0330185[http] name:_Gordon, Fiona"
Lost In Space,Lost in Space,"Richardson, Don_>, <Person id:0553077[http] name:_Martin, Sobey_>, <Person id:0432846[http] name:_Juran, Nathan_>, <Person id:0831868[http] name:_Stone, Ezra_>, <Person id:0364749[http] name:_Harris, Harry_>, <Person id:0738180[http] name:_Roley, Sutton_>, <Person id:0011727[http] name:_Addiss, Jus_>, <Person id:0494903[http] name:_Leader, Anton_>, <Person id:0601293[http] name:_Moore, Irving J."
Lost in Translation,Lost in Translation,"Coppola, Sofia"
Lost in Yonkers,Lost in Yonkers,"Coolidge, Martha"
Lost River,Lost River,"Gosling, Ryan"
Lost Souls,Lost Souls,"Kaminski, Janusz"
Lost Woods,Lost Woods,"Ellering, Nathan_>, <Person id:4522155[http] name:_Ellering, Phillip"
Lottery Ticket,Lottery Ticket,"White, Erik"
Lou Reed's Berlin,,
Lou!,,
Louder Than A Bomb,,
Louder Than Bombs,,
loudQUIETloud: A Film About the Pixies,,
Louise Bourgeois,,
Lourdes,,
Love,,
Love & Air Sex,,
Love & Friendship,,
Love & Human Remains,,
Love & Mercy,,
Love & Taxes,,
Love Aaj Kal,,
Love Actually,,
Love Affair,,
Love and a Bullet,,
Love and Basketball,,
Love and Death on Long Island,,
Love and Honor,,
Love and Other Catastrophes,,
Love and Other Drugs,,
Love and Sex,,
Love at First Fight,,
Love Comes Lately,,
Love Crime,,
Love Don't Cost a Thing,,
Love Etc.,,
Love Forbidden,,
Love Happens,,
Love in Space,,
Love in the Time of Cholera,,
Love Is All You Need,,
Love is in the Air,,
Love is Strange,,
Love is the Devil,,
Love Jones,,
Love Letters,,
Love Lisa,,
Love Me If You Dare,,
Love Me True,,
Love N' Dancing,,
Love on the Cloud,,
Love Ranch,,
Love Serenade,,
Love Songs,,
Love Stinks,,
Love the Coopers,,
Love the Hard Way,,
Love! Valour! Compassion!,,
"Love, Kennedy",,
"Love, Rosie",,
"Love, Sex and Eating the Bones",,
"Love, Wedding, Marriage",,
Lovelace,,
Lovely and Amazing,,
"Lovely, Still",,
Loverboy,,
Lovers of the Arctic Circle,,
Love's a Bitch,,
Love's Abiding Joy,,
Love's Labour's Lost,,
Lovesick,,
Lovesong,,
Loving,,
Loving Jezebel,,
Loving Vincent,,
Low Down,,
Lower City,,
Lower Learning,,
Lowriders,,
Lucha Mexico,,
"Lucia, Lucia",,
Lucie Aubrac,,
Luck by Chance,,
LUCK-KEY,,
Lucky,,
Lucky Break,,
Lucky Number Slevin,,
Lucky Numbers,,
Lucky Them,,
Lucky You,,
Lucy,,
Luminarias,,
Luminous Motion,,
Lumumba,,
Lunacy,,
Lust for Evil,,
Lust in the Dust,,
"Lust, Caution",,
Luster,,
Luther,,
LUV,,
'Luv Shuv Tey Chicken Khurana,,
Lymelife,,
M,,
M.S. Dhoni: The Untold Story,,
"Ma Fille, Mon Ange",,
Ma Ma,,
Ma mŠre,,
Ma Tante Aline,,
Ma Vie en Rose,,
Macaroni,,
Macbeth,,
MacGruber,,
Machete,,
Machete Kills,,
Machine Gun Preacher,,
Machines,,
Machuca,,
Mad About Mambo,,
Mad City,,
Mad Detective,,
Mad Dog and Glory,,
Mad Hot Ballroom,,
Mad Love,,
Mad Love (2002),,
Mad Max 2: The Road Warrior,,
Mad Max Beyond Thunderdome,,
Mad Max: Fury Road,,
Mad Money,,
Mad Tiger,,
Madagascar,,
Madagascar 3: Europe's Most Wanted,,
Madagascar: Escape 2 Africa,,
Madame Bovary,,
Madame Sata,,
Madamoiselle,,
Made,,
Made In America,,
Made in Dagenham,,
Made in France,,
Made in Jamaica,,
Made in U.S.A.,,
Made of Honor,,
Madea Goes To Jail,,
Madea's Big Happy Family,,
Madea's Family Reunion,,
Madea's Witness Protection,,
Madeline,,
Mademoiselle Chambon,,
Made-Up,,
Madhouse,,
Madison,,
Madodayo,,
Madonna: Truth or Dare,,
Maelstrom,,
Maelstrom (2002),,
Maestro,,
Mafioso,,
Maggie,,
Maggie's Plan,,
Magic in the Moonlight,,
Magic in the Water,,
Magic Mike,,
Magic Mike XXL,,
Magic Trip,,
Magician: The Astonishing Life and Work of Orson Welles,,
Magnificent Desolation,,
Magnolia,,
Magnus,,
Maid in Manhattan,,
Maidentrip,,
Maigret Sets a Trap,,
Mail Order Wife,,
Main Aurr Mrs. Khanna,,
Main Hoon Na,,
Main Prem Ki Diwani Hoon,,
Main Street,,
Major Dundee,,
Major League,,
Major League II,,
Major League: Back to the Minors,,
Major Payne,,
Make Your Move,,
Making an American Movie: Lutz Bacher on Max Ophuls and 'The Reckless Moment',,
Making Grace,,
Making Love,,
Making Rounds,,
Making the Boys,,
Making the Grade,,
Mala Mala,,
Mala Noche,,
Malamaal Weekly,,
Malcolm X,,
Maldeamores,,
Maleficent,,
Malena,,
Malevolence,,
Malibu's Most Wanted,,
Malice,,
Mallrats,,
Mama,,
Mambo Italiano,,
Mambo Italiano (US Release),,
Mamma Mia!,,
Mammoth,,
Man from Reno,,
Man of Steel,,
Man of the Century,,
Man of the House,,
Man of the Year,,
Man on a Ledge,,
Man on a Mission,,
Man on Fire,,
Man on the Moon,,
Man on Wire,,
Man Push Cart,,
Man Underground,,
"Man, Woman and Child",,
Management,,
Manchester-by-the Sea,,
Mancora,,
Mandela: Long Walk to Freedom,,
Manderlay,,
Manfast,,
Manglehorn,,
Manhunter,,
Maniac,,
Manic,,
Manifesto,,
Manna From Heaven,,
Mannat,,
Mannequin,,
Mannequin: On the Move,,
Manny & Lo,,
Manolo: The Boy Who Made Shoes for Lizards,,
Man's Best Friend,,
Mansfield 66/67,,
Mansfield Park,,
Mansome,,
Manuela and Manuel,,
Manufactured Landscapes,,
Manuscripts Don't Burn,,
Mao's Last Dancer,,
Maps to the Stars,,
March of the Penguins,,
Marci X,,
Marebito,,
Margaret,,
Margaret Cho: Assassin,,
Margarita Happy Hour,,
Margin Call,,
Margot at the Wedding,,
Marguerite,,
Maria Bethania: Music Is Perfume,,
Maria Full of Grace,,
Maria Stuarda at La Scala,,
Marie,,
Marie Antoinette,,
Marie Curie: The Courage of Knowledge,,
Marie's Story,,
Marilyn Hotchkiss' Ballroom Dancing & Charm School,,
Marina Abramovic: The Artist Is Present,,
Marinoni: The Fire in the Frame,,
Marius et Jeannette,,
Marjorie Prime,,
Mark Felt: The Man Who Brought Down the White House,,
Mark Twain's America 3D,,
Marked for Death,,
Marley,,
Marley & Me,,
Marmaduke,,
Marnie,,
Marooned in Iraq,,
Marquise,,
Marquise of O,,
"Marriage, Italian Style",,
Married Life,,
Married to the Mob,,
Mars Attacks!,,
Mars Needs Moms,,
Marshall,,
Martha Marcy May Marlene,,
Martin and Orloff,,
Martin Lawrence Live: Runteldat,,
Marvin's Room,,
Marwencol,,
Mary Reilly,,
Maryam,,
Masai: The Rain Warriors,,
Masculine Feminine,,
Mask,,
Masked and Anonymous,,
Masquerade,,
Mass Appeal,,
Massacre on Aisle 12,,
"Massoud, the Afghan",,
Mast,,
Master,,
Master and Commander: The Far Side of the World,,
Master of the Flying Guillotine,,
Masterminds,,
Masters of the Universe,,
Masti,,
Mastizaade,,
Matando Cabos,,
Match,,
Match Point,,
Matchstick Men,,
Material Girls,,
Matilda,,
Matinee,,
Matroni et Moi,,
Matthew Barney: No Restraint,,
Matusalem II,,
Maudie,,
Maurice,,
Mausam,,
Maverick,,
Max,,
Max Dugan Returns,,
Max et les ferrailleurs,,
Max Keeble's Big Move,,
Max Payne,,
Max Rose,,
Max Steel,,
Maxed Out,,
Maxie,,
Maximum Risk,,
May,,
May It Last: A Portrait of the Avett Brothers,,
Maybe Baby,,
"Maybe, Maybe Not",,
Mayor of Sunset Strip,,
Maze,,
Maze Runner: The Scorch Trials,,
MC5: A True Testimonial,,
"McFarland, USA",,
McHale's Navy,,
McLibel,,
Me & Isaac Newton,,
"Me & You, Us, Forever",,
Me and Earl and the Dying Girl,,
Me and Orson Welles,,
Me and You and Everyone We Know,,
Me Before You,,
Me Without You,,
Me You Them,,
"Me, Myself & I",,
"Me, Myself & Irene",,
"Me, You and Five Bucks",,
Mean Creek,,
Mean Girls,,
Mean Machine,,
Meatballs II,,
Mechanic: Resurrection,,
"MŠche Blanche, les aventures du petit castor",,
Medea,,
Medicine for Melancholy,,
Medicine Man,,
Meek's Cutoff,,
Meerkats,,
Meet Bill,,
Meet Dave,,
Meet Joe Black,,
Meet Me in Montenegro,,
Meet Monica Velour,,
Meet the Blacks,,
Meet the Browns,,
Meet the Deedles,,
Meet the Fockers,,
Meet the Fokkens,,
Meet the Mormons,,
Meet the Parents,,
Meet the Patels,,
Meet the Robinsons,,
Meet the Spartans,,
Meet Wally Sparks,,
Meeting Evil,,
Meeting People is Easy,,
Meeting Resistance,,
Megaforce,,
MegaMind,,
Megan Leavey,,
Megiddo: Omega Code 2,,
Mekong Hotel,,
Mela,,
Melancholia,,
Melinda and Melinda,,
Melvin Goes to Dinner,,
Memento,,
Memoir of a Murderer,,
Memoirs of a Geisha,,
Memoirs of an Invisible Man,,
Memoria,,
Memories of Murder,,
Memories of the Sword,,
Memories of Tomorrow,,
Memphis,,
Memphis Belle,,
Men & Chicken,,
Men at Lunch,,
Men At Work,,
Men Cry Bullets,,
Men Don't Leave,,
Men go to Battle,,
Men in Black,,
Men in Black 2,,
Men in Black 3,,
Men of Honor,,
Men with Brooms,,
Men with Guns,,
"Men, Women and Children",,
Menace II Society,,
Menashe,,
Mendy - A Question of Faith,,
Mental,,
"Mentale: The Code, La",,
Mercedes Sosa: The Voice of Latin America,,
Merchants of Doubt,,
Merci Docteur Rey,,
Merci Pour Le Chocolat,,
Mercury Rising,,
Mercy,,
Mercy Streets,,
Mermaids,,
Merry Christmas,,
"Merry Christmas, Mr. Lawrence",,
"Merry Gentleman, The",,
Meru,,
Mesrine: Killer Instinct,,
Mesrine: Public Enemy No. 1,,
Message in a Bottle,,
Metallica Through the Never,,
Metallica: Some Kind of Monster,,
Metalstorm: The Destruction of Jared-Syn,,
Metro,,
Metroland,,
Metropolis,,
Metropolis (2001),,
Metropolitan,,
Mia and the Magoo,,
Mia madre,,
Miami Blues,,
Miami Rhapsody,,
Miami Vice,,
Michael,,
Michael Clayton,,
Michael Collins,,
Michael Jackson's This Is It,,
Michael Jordan to the MAX,,
Mickey,,
Mickey Blue Eyes,,
Micki + Maude,,
Micmacs,,
Microbe and Gasoline,,
Microcosmos,,
Mid-August Lunch,,
Middle Men,,
Middle of Nowhere,,
Middle School: The Worst Years of My Life,,
Midget Zombie Takeover,,
Midnight Eagle,,
Midnight in Paris,,
Midnight in the Garden of Good and Evil,,
Midnight Meat Train,,
Midnight Reckoning,,
Midnight Run,,
Midnight Special,,
Midnight's Children,,
Mifune,,
Mifune: The Last Samurai,,
Mighty Aphrodite,,
Mighty Fine,,
Mighty Joe Young,,
Mighty Morphin Power Rangers,,
Mighty Peking Man,,
Mike and Dave Need Wedding Dates,,
Mike's Murder,,
Miles,,
Miles Ahead,,
Military Intelligence and You!,,
Milk,,
Milk and Honey,,
Milk Money,,
Millenium Actress,,
Millenium Mambo,,
Million Dollar Arm,,
Million Dollar Baby,,
Millions,,
"Milwaukee, Minnesota",,
Mimic,,
Mind the Gap,,
Mindhunters,,
Mindless Behavior: All Around the World,,
Mine,,
Minimalism: A Documentary About the Important Things,,
Minions,,
Mini's First Time,,
Minority Report,,
Miracle,,
Miracle at St. Anna,,
Miracle on 34th Street,,
Miracles from Heaven,,
Miral,,
Mirror Mirror,,
MirrorMask,,
Mirrors,,
Mischief,,
Misconceptions,,
Misery,,
Misery Loves Comedy,,
Misfortune,,
Mishima: A Life in Four Chapters,,
Miss Congeniality,,
Miss Congeniality 2: Armed and Fabulous,,
Miss Hill: Making Dance Matter,,
Miss Hokusai,,
Miss Julie,,
Miss March,,
Miss Minoes,,
Miss Peregrine's Home for Peculiar Children,,
Miss Pettigrew Lives for a Day,,
Miss Potter,,
Miss Sharon Jones,,
Miss Sloane,,
Miss Stevens,,
Miss You Already,,
Missing,,
Missing in Action,,
Missing in Action 2: The Beginning,,
Mission Control: The Unsung Heroes of Apollo,,
Mission Istaanbul,,
Mission to Mars,,
Mission: Impossible,,
Mission: Impossible - Ghost Protocol,,
Mission: Impossible - Rogue Nation,,
Mission: Impossible 2,,
Mission: Impossible III,,
Mississippi Burning,,
Mississippi Grind,,
Mississippi Mermaid,,
Mistaken for Strangers,,
Mister Foe,,
Mister Lonely,,
Mistress America,,
Misunderstood,,
Mixed Nuts,,
Mo' Better Blues,,
Mo' Money,,
Moana,,
Mobsters,,
Mobsters and Mormons,,
Modern Problems,,
Modern Times,,
Modigliani,,
Modulations,,
Mohabbatein,,
Mohenjo Daro,,
"Moitie Gauche du Figo, La",,
Mojin: The Lost Legend,,
Moka,,
MoliŠre (2007),,
Moll Flanders,,
Molly,,
Momma's Man,,
Mommie Dearest,,
Mommy,,
Moms' Night Out,,
Mona Lisa,,
Mona Lisa Smile,,
Mondays in the Sun,,
"Monde De Marty, Le",,
Mondovino,,
Money for Nothing: Inside the Federal Reserve,,
Money Monster,,
Money Talks,,
Money Train,,
Moneyball,,
Mongol,,
Mongolian Ping Pong,,
Monica La Mitraille,,
Monk With a Camera,,
Monkey King 2,,
Monkey Kingdom,,
Monkey Trouble,,
Monkey Warfare,,
Monkeybone,,
Monogamy,,
Monsieur Ibrahim,Monsieur Ibrahim et les fleurs du Coran,"Dupeyron, François"
Monsieur Lazhar,Monsieur Lazhar,"Falardeau, Philippe"
Monsieur N.,Monsieur N.,"de Caunes, Antoine"
Monsieur Verdoux,Monsieur Verdoux,"Chaplin, Charles"
Monsignor,Monsignor,"Perry, Frank"
Monsoon Wedding,Monsoon Wedding,"Nair, Mira"
Monster,Monster,"Jenkins, Patty"
Monster Beach Party,Monster Beach Party,"Edwards, Jay Wade"
Monster House,Monster House,"Kenan, Gil"
Monster Hunt,Zhuo yao ji,"Hui, Raman"
Monster Trucks,Monster Trucks,"Wedge, Chris"
Monster-in-Law,Monster-in-Law,"Luketic, Robert"
Monsters,Monsters,"Edwards, Gareth"
Monster's Ball,Monster's Ball,"Forster, Marc"
Monsters University,Monsters University,"Scanlon, Dan"
Monsters vs. Aliens,Monsters vs. Aliens,"Letterman, Rob_>, <Person id:0970447[http] name:_Vernon, Conrad"
"Monsters, Inc.","Monsters, Inc.","Docter, Pete_>, <Person id:0798899[http] name:_Silverman, David_>, <Person id:0881279[http] name:_Unkrich, Lee"
Monte Carlo,Monte Carlo,"Bezucha, Thomas"
Monty Python and the Holy Grail,Monty Python and the Holy Grail,"Gilliam, Terry_>, <Person id:0001402[http] name:_Jones, Terry"
Monument Avenue,,
Mood Indigo,L'écume des jours,"Gondry, Michel"
Moolade,Moola,"Most, Don"
Moon,Moon,"Jones, Duncan"
Moon Over Parador,Moon Over Parador,"Mazursky, Paul"
Moondance Alexander,Moondance Alexander,"Damian, Michael"
Moonlight,Moonlight,"Jenkins, Barry"
Moonlight and Valentino,Moonlight and Valentino,"Anspaugh, David"
Moonlight Mile,Moonlight Mile,"Silberling, Brad"
Moonrise Kingdom,Moonrise Kingdom,"Anderson, Wes"
Moonstruck,Moonstruck,"Jewison, Norman"
MOOZ-lum,Mooz-Lum,"Basir, Qasim"
More Than a Game,More Than a Game,"Belman, Kristopher"
More Than Honey,More Than Honey,"Imhoof, Markus"
More Than the Rainbow,More Than the Rainbow,"Wechsler, Dan"
Morgan,Morgan,"Scott, Luke"
Morning,Morning,"Orser, Leland"
Morning Glory,Morning Glory,"Michell, Roger"
Morning Light,Morning Light,"Monroe, Mark"
Morris from America,Morris from America,"Hartigan, Chad"
Mortal Kombat,Mortal Kombat,"Anderson, Paul W.S."
Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,"Leonetti, John R."
Mortal Thoughts,Mortal Thoughts,"Rudolph, Alan"
Mortdecai,Mortdecai,"Koepp, David"
Mortuary,Mortuary,"Hooper, Tobe"
Morvern Callar,Morvern Callar,"Ramsay, Lynne"
Moscow on the Hudson,Moscow on the Hudson,"Mazursky, Paul"
Most Wanted,Most Wanted,"Hogan, David"
Mostly Martha (Drei Sterne),Bella Martha,"Nettelbeck, Sandra"
Mostly Sunny,Mostly Sunny,"Mehta, Dilip"
Mother,Madeo,"Bong, Joon-ho"
Mother and Child,Mother and Child,"García, Rodrigo"
Mother Night,Mother Night,"Gordon, Keith"
Mother of George,Mother of George,"Dosunmu, Andrew"
Mother of Tears,La terza madre,"Argento, Dario"
mother!,Mother!,"Aronofsky, Darren"
Motherhood,Motherhood,"Dieckmann, Katherine"
Mother's Day,Mother's Day,"Marshall, Garry"
Moulin Rouge,Moulin Rouge!,"Luhrmann, Baz"
Mountain Patrol: Kekexili,Kekexili,"Lu, Chuan"
Mountains May Depart,Shan he gu ren,"Jia, Zhangke"
Mousehunt,Mousehunt,"Verbinski, Gore"
Movers and Shakers,Movers & Shakers,"Asher, William"
Movie 43,Movie 43,"Banks, Elizabeth_>, <Person id:0109359[http] name:_Brill, Steven_>, <Person id:0139867[http] name:_Carr, Steve_>, <Person id:0192090[http] name:_Cundieff, Rusty_>, <Person id:2086105[http] name:_Duffy, James_>, <Person id:0001162[http] name:_Dunne, Griffin_>, <Person id:0268380[http] name:_Farrelly, Peter_>, <Person id:1158962[http] name:_Forsberg, Patrik_>, <Person id:2455747[http] name:_Graham, Will_>, <Person id:0348181[http] name:_Gunn, James_>, <Person id:0711840[http] name:_Ratner, Brett_>, <Person id:1743387[http] name:_van Tulleken, Jonathan_>, <Person id:0644022[http] name:_Odenkirk, Bob"
Moving,Moving,"Metter, Alan"
Moving McAllister,Moving McAllister,"Black, Andrew"
Moving Midway,Moving Midway,"Cheshire, Godfrey"
Moving Violations,Moving Violations,"Israel, Neal"
Mozart and the Whale,Mozart and the Whale,"Næss, Petter"
Mozart's Sister,"Nannerl, la soeur de Mozart","Féret, René"
Mr. & Mrs. Bridge,Mr. & Mrs. Bridge,"Ivory, James"
Mr. 3000,Mr 3000,"III, Charles Stone"
Mr. And Mrs. Smith,Mr. & Mrs. Smith,"Liman, Doug"
